Projeto,Cod Fornecedor,Fornecedor,CNPJ,Num Obra,Cod Produto,Descrição do Item,Qtde Produto,Valor Unit UR,Valor Produto,Prod Serv,Previsão de execução,Num Provisório,Num OSP,Validação OSP,Status OSP,Nota Fiscal,Enviado SAP,Fase escola,Status escola,Unique ID
"52108830","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - CO","1","1.491,72","1.491,72","Material","31/07/2026","4293","3898","Aprovado","","1201","Não","5","Conectada","1783953543395x331943649634653960"
"52171205","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - CO","1","1.491,72","1.491,72","Material","31/07/2026","4293","3898","Aprovado","","1009","Não","5","Conectada","1783953543450x732894746393959400"
"52109399","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - CO","1","1.491,72","1.491,72","Material","31/07/2026","4293","3898","Aprovado","","845","Não","5","Conectada","1783953543765x172966076872272300"
"52286355","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - CO","1","1.491,72","1.491,72","Material","31/07/2026","4293","3898","Aprovado","","980","Não","5","Conectada","1783953543835x150518325753397500"
"52103820","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - CO","1","1.491,72","1.491,72","Material","31/07/2026","4293","3898","Aprovado","","652","Não","5","Conectada","1783953544007x449751375427517500"
"52030610","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - CO","1","1.491,72","1.491,72","Material","31/07/2026","5120","4674","Aprovado","","1138","Não","5","Conectada","1783953544123x893230472887119200"
"52031020","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - CO","1","1.491,72","1.491,72","Material","31/07/2026","4293","3898","Aprovado","","1414","Não","5","Conectada","1783953544246x211673433008427330"
"52057100","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 11 Access Points - Equip - MEGA - CO","1","20.577,55","20.577,55","Material","31/07/2026","4294","3899","Aprovado","Notas pendentes","","Não","5","Em planejamento","1783953765876x738963399844174200"
"52084612","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 13 Access Points - Equip - MEGA - CO","1","22.954,09","22.954,09","Material","31/07/2026","4294","3899","Aprovado","Notas pendentes","","Não","5","Em planejamento","1783953766057x282704277522598750"
"52051170","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 15 Access Points - Equip - MEGA - CO","1","25.330,63","25.330,63","Material","31/07/2026","4294","3899","Aprovado","Notas pendentes","1333","Não","5","Conectada","1783953766306x405804135432052740"
"52047660","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 14 Access Points - Equip - MEGA - CO","1","24.142,36","24.142,36","Material","31/07/2026","4294","3899","Aprovado","Notas pendentes","1384","Não","5","Conectada","1783953766378x498156874499003460"
"52068528","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 9 Access Points - Equip - MEGA - CO","1","18.201,02","18.201,02","Material","31/07/2026","4294","3899","Aprovado","Notas pendentes","864","Não","5","Conectada","1783953766677x698128745053812500"
"52047660","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - CO","1","1.491,72","1.491,72","Material","31/07/2026","4294","3899","Aprovado","Notas pendentes","1385","Não","5","Conectada","1783953766764x540572243366840700"
"52051170","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - CO","1","1.491,72","1.491,72","Material","31/07/2026","4294","3899","Aprovado","Notas pendentes","1335","Não","5","Conectada","1783953766770x211705200963487880"
"52082768","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 6 Access Points - Equip - MEGA - CO","1","13.896,92","13.896,92","Material","31/07/2026","4294","3899","Aprovado","Notas pendentes","","Não","5","Em planejamento","1783953766781x762291195457874800"
"52057100","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - CO","1","1.491,72","1.491,72","Material","31/07/2026","4294","3899","Aprovado","Notas pendentes","","Não","5","Em planejamento","1783953766986x266529456480225180"
"52082768","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - CO","1","1.491,72","1.491,72","Material","31/07/2026","4294","3899","Aprovado","Notas pendentes","","Não","5","Em planejamento","1783953767113x746054384226388700"
"52084612","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - CO","1","1.491,72","1.491,72","Material","31/07/2026","4294","3899","Aprovado","Notas pendentes","","Não","5","Em planejamento","1783953767342x869655888406751400"
"52078558","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - CO","1","1.491,72","1.491,72","Material","31/07/2026","4294","3899","Aprovado","Notas pendentes","1480","Não","5","Conectada","1783953767430x196708857808426850"
"52068528","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - CO","1","1.491,72","1.491,72","Material","31/07/2026","4294","3899","Aprovado","Notas pendentes","866","Não","5","Conectada","1783953767531x783141827759028100"
"52082270","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - CO","1","1.491,72","1.491,72","Material","31/07/2026","4294","3899","Aprovado","Notas pendentes","707","Não","5","Conectada","1783953767594x219720634030394780"
"35390896","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 12 Access Points - Equip - MEGA - SE","1","22.644,43","22.644,43","Material","31/07/2026","4295","3929","Aprovado","Notas pendentes","","Não","5","Em planejamento","1783953900222x680960007498349300"
"35438285","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 15 Access Points - Equip - MEGA - SE","1","26.353,13","26.353,13","Material","31/07/2026","4295","3929","Aprovado","Notas pendentes","","Não","5","Em planejamento","1783953900418x320620546260998140"
"35055220","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 15 Access Points - Equip - MEGA - SE","1","26.353,13","26.353,13","Material","31/07/2026","4295","3929","Aprovado","Notas pendentes","726","Não","5","Conectada","1783953901209x860287414882332900"
"35915804","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 10 Access Points - Equip - MEGA - SE","1","20.171,96","20.171,96","Material","31/07/2026","4295","3929","Aprovado","Notas pendentes","","Não","5","Em planejamento","1783953901366x966670809350853600"
"35438285","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Access Point adicional Indoor - Equip - MEGA - SE","5","727,31","3.636,55","Material","31/07/2026","4295","3929","Aprovado","Notas pendentes","","Não","5","Em planejamento","1783953901733x595233097514864300"
"35428905","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 15 Access Points - Equip - MEGA - SE","1","26.353,13","26.353,13","Material","31/07/2026","4295","3929","Aprovado","Notas pendentes","","Não","5","Em planejamento","1783953901761x492440841974081800"
"35428905","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Access Point adicional Indoor - Equip - MEGA - SE","4","727,31","2.909,24","Material","31/07/2026","4295","3929","Aprovado","Notas pendentes","","Não","5","Em planejamento","1783953901961x713063494250418200"
"35390896","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","31/07/2026","4295","3929","Aprovado","Notas pendentes","","Não","5","Em planejamento","1783953902065x183054920520124830"
"35428905","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","31/07/2026","4295","3929","Aprovado","Notas pendentes","","Não","5","Em planejamento","1783953902290x728362343514937700"
"35438285","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","31/07/2026","4295","3929","Aprovado","Notas pendentes","","Não","5","Em planejamento","1783953902399x565994275574820400"
"35915804","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","31/07/2026","4295","3929","Aprovado","Notas pendentes","","Não","5","Em planejamento","1783953902526x607021730241209500"
"35010151","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","31/07/2026","4295","3929","Aprovado","Notas pendentes","699","Não","5","Conectada","1783953902790x596732297148309500"
"35055013","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","31/07/2026","4295","3929","Aprovado","Notas pendentes","760","Não","5","Conectada","1783953902863x527816881233341900"
"35055220","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - SE","1","1.551,93","1.551,93","Material","31/07/2026","4295","3929","Aprovado","Notas pendentes","727","Não","5","Conectada","1783953903067x161206291562923330"
"35055220","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Access Point adicional Indoor - Equip - MEGA - SE","1","727,31","727,31","Material","31/07/2026","4295","3929","Aprovado","Notas pendentes","728","Não","5","Conectada","1783953903528x808965785168043400"
"52088812","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 13 Access Points - Equip - MEGA - CO","1","22.954,09","22.954,09","Material","31/07/2026","4296","3900","Aprovado","Notas pendentes","","Não","5","Em planejamento","1783954078716x375356719817335300"
"52078523","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 15 Access Points - Equip - MEGA - CO","1","25.330,63","25.330,63","Material","31/07/2026","4296","3900","Aprovado","Notas pendentes","1205","Não","5","Conectada","1783954078959x937647539683626400"
"52073459","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 15 Access Points - Equip - MEGA - CO","1","25.330,63","25.330,63","Material","31/07/2026","4296","3900","Aprovado","Notas pendentes","615","Não","5","Conectada","1783954079384x210808982031730050"
"52083110","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 13 Access Points - Equip - MEGA - CO","1","22.954,09","22.954,09","Material","31/07/2026","4296","3900","Aprovado","Notas pendentes","","Não","5","Em planejamento","1783954079513x464504911039823800"
"52069915","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 11 Access Points - Equip - MEGA - CO","1","20.577,55","20.577,55","Material","31/07/2026","4296","3900","Aprovado","Notas pendentes","","Não","5","Em planejamento","1783954079713x711088475897597300"
"52251357","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 11 Access Points - Equip - MEGA - CO","1","20.577,55","20.577,55","Material","31/07/2026","4296","3900","Aprovado","Notas pendentes","","Não","5","Em planejamento","1783954079974x526644332900467300"
"52073459","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - CO","1","1.491,72","1.491,72","Material","31/07/2026","4296","3900","Aprovado","Notas pendentes","618","Não","5","Conectada","1783954080107x728747534521929600"
"52078523","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - CO","1","1.491,72","1.491,72","Material","31/07/2026","4296","3900","Aprovado","Notas pendentes","1206","Não","5","Conectada","1783954080161x945213726540319400"
"52083110","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - CO","1","1.491,72","1.491,72","Material","31/07/2026","4296","3900","Aprovado","Notas pendentes","","Não","5","Em planejamento","1783954080637x118620477904405780"
"52069915","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - CO","1","1.491,72","1.491,72","Material","31/07/2026","4296","3900","Aprovado","Notas pendentes","","Não","5","Em planejamento","1783954080634x709643130293707400"
"52103064","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - CO","1","1.491,72","1.491,72","Material","31/07/2026","4296","3900","Aprovado","Notas pendentes","","Não","5","Conectada","1783954080748x970771020639379200"
"52088812","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - CO","1","1.491,72","1.491,72","Material","31/07/2026","4296","3900","Aprovado","Notas pendentes","","Não","5","Em planejamento","1783954080920x561492153931993900"
"52086100","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - CO","1","1.491,72","1.491,72","Material","31/07/2026","4296","3900","Aprovado","Notas pendentes","1060","Não","5","Conectada","1783954080982x994218672094247200"
"52251357","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - CO","1","1.491,72","1.491,72","Material","31/07/2026","4296","3900","Aprovado","Notas pendentes","","Não","5","Em planejamento","1783954081079x993083338033822600"
"52103064","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Access Point adicional Indoor - Equip - MEGA - CO","1","699,09","699,09","Material","31/07/2026","4296","3900","Aprovado","Notas pendentes","","Não","5","Conectada","1783954081335x232017894770665250"
"52033481","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 15 Access Points - Equip - MEGA - CO","1","25.330,63","25.330,63","Material","31/07/2026","4297","3901","Aprovado","Notas pendentes","1281","Não","5","Conectada","1783954375830x915990928125203700"
"52033457","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 15 Access Points - Equip - MEGA - CO","1","25.330,63","25.330,63","Material","31/07/2026","4297","3901","Aprovado","Notas pendentes","","Não","5","Em planejamento","1783954375883x833043090641269600"
"52047172","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Kit Cobertura Wi-Fi - 15 Access Points - Equip - MEGA - CO","1","25.330,63","25.330,63","Material","31/07/2026","4297","3901","Aprovado","Notas pendentes","","Não","5","Em planejamento","1783954375920x595685055141987700"
"52047172","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Access Point adicional Indoor - Equip - MEGA - CO","9","699,09","6.291,81","Material","31/07/2026","4297","3901","Aprovado","Notas pendentes","","Não","5","Em planejamento","1783954376209x413613702934584300"
"52033457","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - CO","1","1.491,72","1.491,72","Material","31/07/2026","4297","3901","Aprovado","Notas pendentes","","Não","5","Em planejamento","1783954376648x806558429883485300"
"52035280","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - CO","1","1.491,72","1.491,72","Material","31/07/2026","4297","3901","Aprovado","Notas pendentes","997","Não","5","Conectada","1783954376653x257787770707937900"
"52047202","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - CO","1","1.491,72","1.491,72","Material","31/07/2026","4297","3901","Aprovado","Notas pendentes","751","Não","5","Conectada","1783954376804x190708661168956130"
"52047172","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - CO","1","1.491,72","1.491,72","Material","31/07/2026","4297","3901","Aprovado","Notas pendentes","","Não","5","Em planejamento","1783954376811x690452312206557300"
"52033481","19001","MEGA INFRA SOLUCOES EM INFRAESTRUTURA LTDA (Filial SP)","07.525.262/0004-61","4-IMPLANTAÇÃO_DE_REDE_INTERNA","","Nobreak - Equip - MEGA - CO","1","1.491,72","1.491,72","Material","31/07/2026","4297","3901","Aprovado","Notas pendentes","1282","Não","5","Conectada","1783954376821x423888905728255300"
